,title,median,mean,my_status
3854,Urusei Yatsura Movie 3: Remember My Love,7.0,5.848101265822785,474
3861,Cardcaptor Sakura Movie 1,7.0,6.440153989734018,8572
3870,Urusei Yatsura Movie 1: Only You,7.0,6.051987767584098,654
3875,Inukami! The Movie: Tokumei Reiteki Sousakan Karina Shirou!,7.0,5.960343417825021,2446
3922,Taiho Shichau zo The Movie,7.0,6.327348066298343,724
3930,Project A-Ko,7.0,5.834821428571429,1120
3936,Kidou Senkan Nadesico: The Prince of Darkness,7.0,6.056301983365323,1563
3949,Detective Conan Movie 11: Jolly Roger in the Deep Azure,7.0,6.2973856209150325,2754
4034,InuYasha: Tenka Hadou no Ken,7.0,6.431079894644425,7973
4035,InuYasha: Toki wo Koeru Omoi,7.0,6.243963662443223,8366
4042,One Piece Movie 1,7.0,5.898115008351229,8382
4043,One Piece Movie 2: Nejimaki-jima no Daibouken,7.0,6.0046151757839015,7367
4044,One Piece Movie 3: Chinjuu-jima no Chopper Oukoku,7.0,5.8578459756803705,6908
4048,One Piece Movie 4: Dead End no Bouken,7.0,6.377295492487479,7188
4051,One Piece Movie 5: Norowareta Seiken,7.0,6.0736130321192565,6507
4052,"Shin Kimagure Orange☆Road: Soshite, Ano Natsu no Hajimari",7.0,6.48051948051948,693
4053,One Piece Movie 6: Omatsuri Danshaku to Himitsu no Shima,7.0,6.406692216981132,6784
4054,One Piece Movie 7: Karakuri-jou no Mecha Kyohei,7.0,6.071727836433719,5967
4087,Naruto Movie 1: Dai Katsugeki!! Yuki Hime Shinobu Houjou Dattebayo!,7.0,5.868884732749287,20318
4096,InuYasha: Guren no Houraijima,7.0,6.183012486992716,7688
4125,Slam Dunk: Zenkoku Seiha Da! - Sakuragi Hanamichi,7.0,6.271892655367232,1416
4181,Ranma ½: Chuugoku Nekonron Daikessen! Okite Yaburi no Gekitou-hen!!,7.0,6.020933977455717,2484
4193,Tonari no Yamada-kun,7.0,6.538787621873675,2359
4217,Sakigake!! Otokojuku Movie,6.5,5.852941176470588,136
4229,Crayon Shin-chan Movie 21: Bakauma! B-Kyuu Gourmet Survival Battle!!,6.5,5.4625,80
4269,Yawara! Sore Yuke Koshinuke Kids!!,6.0,5.267857142857143,112
4283,Pokemon 3D Adventure: Mew wo Sagase!,6.0,4.90453834115806,639
4294,Pokemon 3D Adventure 2: Pikachu no Kaitei Daibouken,6.0,4.86231884057971,552
4301,One Piece 3D: Gekisou! Trap Coaster,6.0,5.250295159386068,847
4361,Meitantei Holmes: Mrs. Hudson Hitojichi Jiken no Maki / Dover Kaikyou no Daikuuchuusen no Maki,6.0,4.612903225806452,31
4417,Lupin III: Babylon no Ougon Densetsu,6.0,5.387218045112782,532
4449,Atama Yama,6.0,5.606698564593302,1045
4467,Tamala 2010: A Punk Cat in Space,6.0,5.706552706552706,351
4472,"Pokemon: Pikachu, Kore Nan no Kagi?",6.0,4.92354740061162,327
4514,Di Gi Charat: Hoshi no Tabi,6.0,5.2171581769437,373
4583,Pokemon: Pikachu to Eievui Friends,6.0,5.523890784982935,586
4584,Pokemon Best Wishes! Season 2: Shinsoku no Genosect - Mewtwo Kakusei,6.0,5.380199179847686,1707
4598,Kick-Heart,6.0,5.413342503438789,1454
4699,Meitantei Holmes: Aoi Ruby no Maki / Kaitei no Zaihou no Maki,6.0,4.9375,64
4706,Yu☆Gi☆Oh!: Hikari no Pyramid,6.0,5.498577929465301,7032
4723,Pokemon: Meloetta no Kirakira Recital,6.0,5.133709981167608,531
4749,Crayon Shin-chan Movie 20: Arashi wo Yobu! Ora to Uchuu no Princess,6.0,5.17,100
4772,Pokemon Best Wishes! Season 2: Kyurem vs. Seikenshi,6.0,5.34211834908006,2011
4776,Patalliro! Stardust Keikaku,6.0,5.46875,32
4790,Mahou Gakuen Lunar! Aoi Ryuu no Himitsu,6.0,5.314285714285714,175
4791,Kinnikuman II Sei: Muscle Ninjin Soudatsu sen! Choujin Daisensou,6.0,4.878048780487805,41
4804,Yu☆Gi☆Oh! (Movie),6.0,5.4524165421026405,4014
4814,Shizuku,6.0,4.879464285714286,448
4831,Hiatari Ryoukou! Yume no Naka ni Kimi ga Ita,6.0,5.486486486486487,37
4832,Donyatsu,6.0,5.087866108786611,239
4869,Bakuten Shoot Beyblade the Movie: Gekitou!! Takao vs. Daichi,6.0,5.197115384615385,1040
4874,Buta,6.0,5.73557278208441,1161
4902,Sora no Otoshimono Final: Eternal My Master,6.0,5.662100456621005,3504
4939,Planetarium Uchuu Kyoudai: Itten no Hikari,6.0,5.723032069970846,343
4998,Kagerou Daze: In a Day&#039;s,6.0,5.185714285714286,70
5006,Dragon Ball Movie 1: Shen Long no Densetsu,6.0,5.343743822889899,5059
5032,Yuuki Yuuna wa Yuushabu Shozoku,6.0,5.0,161
5043,Precure Dream Stars! Movie,6.0,5.64367816091954,87
5099,Love Live! The School Idol Movie: Gekijou Manner CM,6.0,4.317647058823529,85
5121,Koukaku no Pandora: Ghost Urn,6.0,4.882882882882883,111
5248,Touken Ranbu: Hanamaru - Makuai Kaisouroku,6.0,4.914285714285715,35
5266,Yowamushi Pedal: Re:Generation,6.0,5.153846153846154,52
5286,No Game No Life: Zero - Manner Movie,6.0,4.461538461538462,182
5398,Pia Carrot e Youkoso!!: Sayaka no Koi Monogatari,6.0,4.851632047477745,337
5413,Yuuki Yuuna wa Yuushabu Shozoku 3,6.0,4.912087912087912,91
5414,Yuuki Yuuna wa Yuushabu Shozoku 2,6.0,4.904761904761905,126
5533,Youkai Watch Movie 2: Enma Daiou to Itsutsu no Monogatari da Nyan!,6.0,4.87037037037037,54
5534,Ulibyeol Ilhowa Eollugso,6.0,4.848484848484849,33
5558,Pokemon Advanced Generation: Nanayo no Negaiboshi Jirachi,6.0,5.42356893655511,7739
5572,Eikyuu Kazoku,6.0,5.230099502487562,804
5682,Minami no Shima no Dera-chan,6.0,4.961988304093567,1026
5743,Dragon Ball Movie 3: Makafushigi Daibouken,6.0,5.329161747343566,4235
5749,Dragon Ball Movie 2: Majinjou no Nemuri Hime,6.0,5.307811120917917,4532
5754,Dragon Ball Z Movie 01: Ora no Gohan wo Kaese!!,6.0,5.4519813288310655,10069
5756,Dragon Ball Z Movie 02: Kono Yo de Ichiban Tsuyoi Yatsu,6.0,5.428011856870633,9446
5757,Dragon Ball Z Movie 03: Chikyuu Marugoto Choukessen,6.0,5.510561976883221,10036
5883,Precure All Stars Movie: Haru no Carnival♪,6.0,5.652941176470589,170
5928,Dragon Ball Z Movie 11: Super Senshi Gekiha!! Katsu no wa Ore da,6.0,4.950198007920317,8333
5967,Fw:Hamatora,6.0,5.275590551181103,127
5988,Mangchi,6.0,5.144927536231884,69
5992,Yatterman the Movie: Shin Yattermecha Osu Gou! Omocha no Kuni de Dai Ketsudan da Koron,6.0,5.065217391304348,46
6001,Doraemon: Ganbare! Gian!!,6.0,4.989473684210527,95
6027,Digimon Frontier: Ornismon Fukkatsu!!,6.0,5.4429378531073445,1770
6049,GS Mikami: Gokuraku Daisakusen!!,6.0,5.644670050761421,197
6073,Doraemon: The Day When I Was Born,6.0,5.559322033898305,118
6095,Dorami & Doraemons: Space Land&#039;s Critical Event,6.0,5.074626865671642,67
6124,Chuuzumou,6.0,5.338028169014085,71
6136,Pokemon: Pikachu Tankentai,6.0,5.028622012393036,3389
6137,Pokemon: Pichu to Pikachu,6.0,5.109150833656456,5158
6138,Pokemon: Pikachu no Dokidoki Kakurenbo,6.0,4.952655150351887,1563
6139,Pokemon: Pika Pika Hoshizora Camp,6.0,4.9803493449781655,2290
6149,Doraemon: Doraemon Comes Back (Movie),6.0,5.19672131147541,122
6159,Kinnikuman (Movie),6.0,4.916666666666667,48
6163,Kinnikuman: Ooabare! Seigi Choujin,6.0,4.818181818181818,33
6317,Rokudenashi Blues,6.0,5.03125,32
6328,Cutey Honey Flash: The Movie,6.0,4.848484848484849,165
6362,Fresh Precure! Movie: Omocha no Kuni wa Himitsu ga Ippai!?,6.0,5.630225080385852,311
