anime_id,median,mean,my_status,title,title_english,title_japanese,title_synonyms,image_url,type,source,episodes,status,airing,aired_string,aired,duration,rating,score,scored_by,rank,popularity,members,favorites,background,premiered,broadcast,related,producer,licensor,studio,genre,opening_theme,ending_theme
47,8.0,7.199444852641032,24498,Akira,AKIRA,AKIRA（アキラ）,,https://myanimelist.cdn-dena.com/images/anime/2/82596.jpg,Movie,Manga,1,Finished Airing,False,"Jul 16, 1988","{'from': '1988-07-16', 'to': '1988-07-16'}",2 hr. 4 min.,R+ - Mild Nudity,8.16,190829,352.0,198,310133,5029,"Akira won the Silver Scream Award, the audience award of the Amsterdam-based Imagine Film Festival, in 1992 and was nominated for the American Anime Awards&#039; Best Anime Feature award in 2007.",,,"{'Adaptation': [{'mal_id': 664, 'type': 'manga', 'url': 'https://myanimelist.net/manga/664/Akira', 'title': 'Akira'}]}","Mainichi Broadcasting System, Kodansha, Toho","Funimation, Bandai Entertainment, Geneon Entertainment USA",Tokyo Movie Shinsha,"Action, Military, Sci-Fi, Adventure, Horror, Supernatural",[],"['""Kaneda"" by Geinoh Yamashiro-gumi']"
317,8.0,7.0795714753025845,24456,Final Fantasy VII: Advent Children,,ファイナルファンタジーVII アドベントチルドレン,Final Fantasy 7: Advent Children,https://myanimelist.cdn-dena.com/images/anime/1/317.jpg,Movie,Game,1,Finished Airing,False,"Sep 14, 2005","{'from': '2005-09-14', 'to': '2005-09-14'}",1 hr. 41 min.,PG-13 - Teens 13 or older,7.88,112969,733.0,500,160610,1108,"The film received the Honorary Maria Award at the Sitges Film Festival on October 15, 2005. The film was also awarded the Best Anime Feature at the 2007 American Anime Awards.",,,"{'Prequel': [{'mal_id': 408, 'type': 'anime', 'url': 'https://myanimelist.net/anime/408/Final_Fantasy_VII__Last_Order', 'title': 'Final Fantasy VII: Last Order'}], 'Alternative version': [{'mal_id': 2952, 'type': 'anime', 'url': 'https://myanimelist.net/anime/2952/Final_Fantasy_VII__Advent_Children_Complete', 'title': 'Final Fantasy VII: Advent Children Complete'}], 'Side story': [{'mal_id': 6151, 'type': 'anime', 'url': 'https://myanimelist.net/anime/6151/Final_Fantasy_VII__On_the_Way_to_a_Smile_-_Episode__Denzel', 'title': 'Final Fantasy VII: On the Way to a Smile - Episode: Denzel'}], 'Summary': [{'mal_id': 6152, 'type': 'anime', 'url': 'https://myanimelist.net/anime/6152/Final_Fantasy_VII__Advent_Children_-_Venice_Film_Festival_Footage', 'title': 'Final Fantasy VII: Advent Children - Venice Film Festival Footage'}]}",,Sony Pictures Entertainment,Square Enix,"Action, Super Power, Fantasy",[],"['""Calling"" by Kyosuke Himuro']"
43,8.0,7.291193240083679,24379,Ghost in the Shell,Ghost in the Shell,GHOST IN THE SHELL（攻殻機動隊）,Koukaku Kidoutai,https://myanimelist.cdn-dena.com/images/anime/10/82594.jpg,Movie,Manga,1,Finished Airing,False,"Nov 18, 1995","{'from': '1995-11-18', 'to': '1995-11-18'}",1 hr. 22 min.,R+ - Mild Nudity,8.35,182809,192.0,174,329663,7755,"Mamoru Oshii&#039;s Ghost in the Shell was the first film to adapt Masumane Shirow&#039;s manga of the same name. It heavily condenses the original storyline, reducing the original material&#039;s comic relief and sexual content in favor of a more serious tone and changing the setting from Japan to a city modelled after Hong Kong. The artwork within the animated film was produced using an innovative mix of cel animation and digital effects. Ghost in the Shell is one of the world&#039;s most famous Japanese animated films, being the first to reach #1 on Billboard magazine&#039;s video best-seller list, and also served as a major inspiration for the Wachowskis in their creation of the Matrix movies. A special edition titled Ghost in the Shell: 2.0 was released in 2008, which features scenes reanimated with additional CGI to match the style of the 2004&#039;s sequel, Ghost in the Shell: Innocence.",,,"{'Adaptation': [{'mal_id': 1023, 'type': 'manga', 'url': 'https://myanimelist.net/manga/1023/Koukaku_Kidoutai__The_Ghost_in_the_Shell', 'title': 'Koukaku Kidoutai: The Ghost in the Shell'}], 'Alternative setting': [{'mal_id': 467, 'type': 'anime', 'url': 'https://myanimelist.net/anime/467/Ghost_in_the_Shell__Stand_Alone_Complex', 'title': 'Ghost in the Shell: Stand Alone Complex'}, {'mal_id': 27411, 'type': 'anime', 'url': 'https://myanimelist.net/anime/27411/Ghost_in_the_Shell_2015', 'title': 'Ghost in the Shell (2015)'}], 'Sequel': [{'mal_id': 468, 'type': 'anime', 'url': 'https://myanimelist.net/anime/468/Ghost_in_the_Shell_2__Innocence', 'title': 'Ghost in the Shell 2: Innocence'}], 'Alternative version': [{'mal_id': 4672, 'type': 'anime', 'url': 'https://myanimelist.net/anime/4672/Ghost_in_the_Shell_20', 'title': 'Ghost in the Shell 2.0'}]}","Bandai Visual, Kodansha",Manga Entertainment,Production I.G,"Action, Sci-Fi, Police, Psychological, Mecha, Seinen","['""Making of a Cyborg"" Kenji Kawai']",['Reincarnation by Kenji Kawai']
7311,9.0,8.084904482457235,24027,Suzumiya Haruhi no Shoushitsu,The Disappearance of Haruhi Suzumiya,涼宮ハルヒの消失,"The Vanishment of Haruhi Suzumiya, Suzumiya Haruhi no Syoshitsu, Haruhi Movie",https://myanimelist.cdn-dena.com/images/anime/2/73842.jpg,Movie,Light novel,1,Finished Airing,False,"Feb 6, 2010","{'from': '2010-02-06', 'to': '2010-02-06'}",2 hr. 42 min.,PG-13 - Teens 13 or older,8.73,179475,45.0,181,323704,8525,The film won the Best Theatrical Film award at the 2010 Animation Kobe Awards.,,,"{'Adaptation': [{'mal_id': 3083, 'type': 'manga', 'url': 'https://myanimelist.net/manga/3083/Suzumiya_Haruhi_Series', 'title': 'Suzumiya Haruhi Series'}], 'Prequel': [{'mal_id': 4382, 'type': 'anime', 'url': 'https://myanimelist.net/anime/4382/Suzumiya_Haruhi_no_Yuuutsu_2009', 'title': 'Suzumiya Haruhi no Yuuutsu (2009)'}], 'Alternative version': [{'mal_id': 26351, 'type': 'anime', 'url': 'https://myanimelist.net/anime/26351/Nagato_Yuki-chan_no_Shoushitsu', 'title': 'Nagato Yuki-chan no Shoushitsu'}]}","Kadokawa Shoten, Animation Do","Funimation, Bandai Entertainment",Kyoto Animation,"Comedy, Mystery, Romance, School, Sci-Fi, Supernatural","['""Bouken Desho Desho? (冒険でしょでしょ?)"" by Aya Hirano']","['""Yasashii Boukyaku (優しい忘却)"" by Minori Chihara']"
1686,7.0,6.522724416705064,23873,Bleach Movie 1: Memories of Nobody,Bleach the Movie: Memories of Nobody,劇場版 BLEACH MEMORIES OF NOBODY,,https://myanimelist.cdn-dena.com/images/anime/1/1686.jpg,Movie,Manga,1,Finished Airing,False,"Dec 16, 2006","{'from': '2006-12-16', 'to': '2006-12-16'}",1 hr. 33 min.,PG-13 - Teens 13 or older,7.55,116685,1485.0,455,176390,657,,,,"{'Parent story': [{'mal_id': 269, 'type': 'anime', 'url': 'https://myanimelist.net/anime/269/Bleach', 'title': 'Bleach'}]}","TV Tokyo, Dentsu, Shueisha",Viz Media,Studio Pierrot,"Action, Adventure, Super Power",[],"['""Sen no Yoru wo Koete"" by Aqua Timez']"
2759,8.0,7.300141727243633,21873,Evangelion: 1.0 You Are (Not) Alone,Evangelion: 1.0 You Are (Not) Alone,ヱヴァンゲリヲン新劇場版:序,"Evangelion Shin Gekijouban: Jo, Rebuild of Evangelion: 1.0 You Are (Not) Alone, Evangelion: 1.01 You Are (Not) Alone, Evangelion: 1.11 You Are (Not) Alone",https://myanimelist.cdn-dena.com/images/anime/7/74975.jpg,Movie,Original,1,Finished Airing,False,"Sep 1, 2007","{'from': '2007-09-01', 'to': '2007-09-01'}",1 hr. 40 min.,PG-13 - Teens 13 or older,8.16,152066,356.0,280,248358,1102,"1.01: An additional 266 enhancements from 1.0.1.11: 2 minutes longer than 1.0 and 1.01 and created by processing the master digital data instead of the 35mm film. In 2007, the film was awarded the DCAJ Chairperson Award during the 22nd Digital Contents Grand Prix. In 2008, the film won the Tokyo International Anime Fair award for anime of the year (with Hideaki Anno receiving the best director award for it), the Toukaimura Genpachi Award at the 7th Annual Japanese Otaku Awards and the Theatrical Film Award at the 13th Animation Kobe Awards. ",,,"{'Alternative version': [{'mal_id': 30, 'type': 'anime', 'url': 'https://myanimelist.net/anime/30/Neon_Genesis_Evangelion', 'title': 'Neon Genesis Evangelion'}], 'Sequel': [{'mal_id': 3784, 'type': 'anime', 'url': 'https://myanimelist.net/anime/3784/Evangelion__20_You_Can_Not_Advance', 'title': 'Evangelion: 2.0 You Can (Not) Advance'}], 'Other': [{'mal_id': 23023, 'type': 'anime', 'url': 'https://myanimelist.net/anime/23023/Peaceful_Times_F02_Petit_Film', 'title': 'Peaceful Times (F02) Petit Film'}, {'mal_id': 32311, 'type': 'anime', 'url': 'https://myanimelist.net/anime/32311/Beautiful_World', 'title': 'Beautiful World'}]}","Gainax, Starchild Records, KlockWorx",Funimation,Khara,"Action, Sci-Fi, Mecha",[],"['""Beautiful World"" by Utada Hikaru']"
578,9.0,7.7301543166967885,21579,Hotaru no Haka,Grave of the Fireflies,火垂るの墓,Tombstone for Fireflies,https://myanimelist.cdn-dena.com/images/anime/7/75808.jpg,Movie,Novel,1,Finished Airing,False,"Apr 16, 1988","{'from': '1988-04-16', 'to': '1988-04-16'}",1 hr. 28 min.,PG-13 - Teens 13 or older,8.55,146968,83.0,284,245639,2921,"Hotaru no Haka is based on the 1967 semi-autobiographical short story of the same name by Akiyuki Nosaka, which is centered on his experiences during and after the American firebombing of Kobe in 1945, and was released as a double feature with My Neighbor Totoro.The movie has won several awards including the Japan Catholic Film Award in 1988, the Special Award in the 31st Blue Ribbon Awards in 1989, the Animation Jury and Rights of the Child Awards in the Chicago International Children&#039;s Film Festival in 1994, and the 1st Moscow International Children&#039;s and Youth&#039;s Film Festival Grand Prix in 1998.",,,[],,"ADV Films, Central Park Media, Sentai Filmworks",Studio Ghibli,"Drama, Historical","['""Setsuko and Seita"" by Michio Mamiya']","['""Futari"" by Michio Mamiya']"
2593,8.0,6.913259457393963,20936,Kara no Kyoukai 1: Fukan Fuukei,the Garden of sinners Chapter 1: Overlooking View,劇場版 空の境界 the Garden of sinners 第一章『俯瞰風景』,"Kara no Kyoukai: The Garden of Sinners Movie 1, Borderline of Emptiness: Overlooking View, The Garden of Sinners: Thanatos",https://myanimelist.cdn-dena.com/images/anime/12/21741.jpg,Movie,Light novel,1,Finished Airing,False,"Dec 1, 2007","{'from': '2007-12-01', 'to': '2007-12-01'}",50 min.,R - 17+ (violence & profanity),7.75,108456,993.0,309,230683,1393,Same setting as Tsukihime and Fate/Stay Night.Includes claymation short which was shown before the movie in theaters.,,,"{'Adaptation': [{'mal_id': 2062, 'type': 'manga', 'url': 'https://myanimelist.net/manga/2062/Kara_no_Kyoukai__The_Garden_of_Sinners', 'title': 'Kara no Kyoukai: The Garden of Sinners'}], 'Sequel': [{'mal_id': 3782, 'type': 'anime', 'url': 'https://myanimelist.net/anime/3782/Kara_no_Kyoukai_2__Satsujin_Kousatsu_Zen', 'title': 'Kara no Kyoukai 2: Satsujin Kousatsu (Zen)'}], 'Summary': [{'mal_id': 6624, 'type': 'anime', 'url': 'https://myanimelist.net/anime/6624/Kara_no_Kyoukai_Remix__Gate_of_Seventh_Heaven', 'title': 'Kara no Kyoukai Remix: Gate of Seventh Heaven'}], 'Other': [{'mal_id': 23697, 'type': 'anime', 'url': 'https://myanimelist.net/anime/23697/Kara_no_Kyoukai__Manner_Movies', 'title': 'Kara no Kyoukai: Manner Movies'}]}","Aniplex, Kodansha, Notes",Aniplex of America,ufotable,"Action, Mystery, Supernatural, Thriller",['None'],"['""oblivious"" by Kalafina']"
12355,9.0,8.069302659956865,20865,Ookami Kodomo no Ame to Yuki,Wolf Children,おおかみこどもの雨と雪,The Wolf Children Ame and Yuki,https://myanimelist.cdn-dena.com/images/anime/9/35721.jpg,Movie,Original,1,Finished Airing,False,"Jul 21, 2012","{'from': '2012-07-21', 'to': '2012-07-21'}",1 hr. 57 min.,PG - Children,8.77,204744,34.0,148,357883,7087,"Ookami Kodomo no Ame to Yuki  won the 2013 Japan Academy Prize for Animation of the Year, the 2012 Mainichi Film Award for Best Animation Film, and the 2013 Animation of the Year award at the Tokyo International Anime Fair. It won two awards at the Oslo Films from the South festival in Norway: the main award, the Silver Mirror, and the audience award. It won an Audience Award at 2013 New York International Children&#039;s Film Festival and the 2014 Best Anime Disc award from Home Media Magazine.",,,"{'Adaptation': [{'mal_id': 40761, 'type': 'manga', 'url': 'https://myanimelist.net/manga/40761/Ookami_Kodomo_no_Ame_to_Yuki', 'title': 'Ookami Kodomo no Ame to Yuki'}], 'Other': [{'mal_id': 37418, 'type': 'anime', 'url': 'https://myanimelist.net/anime/37418/Ookami_Kodomo_no_Ame_to_Yuki_x_House_Shokuhin_Stew_CM', 'title': 'Ookami Kodomo no Ame to Yuki x House Shokuhin Stew CM'}]}","Madhouse, VAP, Dentsu, Yomiuri Telecasting, Kadokawa Shoten, Toho, Hiroshima Television",Funimation,Studio Chizu,"Slice of Life, Fantasy",[],"['""Okaa-san no Uta (おかあさんの唄)"" by Ann Sally']"
16782,8.0,7.5627435697583785,20528,Kotonoha no Niwa,The Garden of Words,言の葉の庭,"Koto no Ha no Niwa, The Garden of Kotonoha",https://myanimelist.cdn-dena.com/images/anime/8/79676.jpg,Movie,Original,1,Finished Airing,False,"May 31, 2013","{'from': '2013-05-31', 'to': '2013-05-31'}",46 min.,PG-13 - Teens 13 or older,8.27,184194,266.0,191,314307,3821,"In 2013, Kotonoha no Niwa won the Kobe Theatrical Film Award, shared the Satoshi Kon Award for Achievement in Animation with Berserk: Ougon Jidaihen III - Kourin. In 2014, the movie won the AniMovie Award for best feature film.",,,"{'Adaptation': [{'mal_id': 51747, 'type': 'manga', 'url': 'https://myanimelist.net/manga/51747/Kotonoha_no_Niwa', 'title': 'Kotonoha no Niwa'}, {'mal_id': 113124, 'type': 'manga', 'url': 'https://myanimelist.net/manga/113124/Kotonoha_no_Niwa', 'title': 'Kotonoha no Niwa'}]}","The Answer Studio, TOHO animation",Sentai Filmworks,CoMix Wave Films,"Slice of Life, Psychological, Drama, Romance",[],"['""Rain"" by Motohiro Hata']"
