,title,median,mean,my_status
5818,Arion,6.0,5.6897590361445785,332
5858,Sinbad: Soratobu Hime to Himitsu no Shima,6.0,5.363636363636363,44
5902,Pokemon: Pikachu to Pokemon Ongakutai,6.0,4.952153110047847,209
5928,Dragon Ball Z Movie 11: Super Senshi Gekiha!! Katsu no wa Ore da,6.0,4.950198007920317,8333
5963,Street Fighter Alpha: Generations,6.0,5.543093922651933,1810
5988,Mangchi,6.0,5.144927536231884,69
6001,Doraemon: Ganbare! Gian!!,6.0,4.989473684210527,95
6011,Doubutsu Takarajima,6.0,5.712962962962963,108
6019,Gundam Neo Experience 0087: Green Divers,6.0,4.9453125,128
6027,Digimon Frontier: Ornismon Fukkatsu!!,6.0,5.4429378531073445,1770
6052,Akage no Anne: Green Gables e no Michi,6.0,4.5225225225225225,111
6095,Dorami & Doraemons: Space Land&#039;s Critical Event,6.0,5.074626865671642,67
6121,Wanpaku Ouji no Orochi Taiji,6.0,5.449438202247191,89
6123,Mazinger Z tai Devilman,6.0,5.048458149779735,227
6136,Pokemon: Pikachu Tankentai,6.0,5.028622012393036,3389
6137,Pokemon: Pichu to Pikachu,6.0,5.109150833656456,5158
6138,Pokemon: Pikachu no Dokidoki Kakurenbo,6.0,4.952655150351887,1563
6139,Pokemon: Pika Pika Hoshizora Camp,6.0,4.9803493449781655,2290
6162,Cyborg 009,6.0,4.940119760479042,167
6164,"Doraemon Movie: Boku, Momotarou no Nanna no Sa",6.0,5.026315789473684,114
6220,Alexander Senki Movie,6.0,4.7155172413793105,116
6226,Totsuzen! Neko no Kuni Banipal Witt,6.0,5.467153284671533,137
6280,Shounen Sarutobi Sasuke,6.0,5.361702127659575,94
6295,Panda no Daibouken,6.0,5.326923076923077,52
6328,Cutey Honey Flash: The Movie,6.0,4.848484848484849,165
6350,Sekai Meisaku Douwa: Aladdin to Mahou no Lamp,6.0,5.063063063063063,111
6363,Nagagutsu Sanjuushi,6.0,5.09009009009009,111
6377,Dragon Quest: Dai no Daibouken Buchiyabure!! Shinsei 6 Daishougun,6.0,4.703125,64
6390,Tottoko Hamtarou Movie 1: Ham-Ham Land Daibouken,6.0,4.742857142857143,245
6395,Yona Yona Penguin,6.0,4.954545454545454,66
6422,Hengen Taima Yakou Karura Mau! Nara Onryou Emaki,6.0,5.166666666666667,54
6457,Shin SOS Dai Tokyo Tankentai,6.0,5.2,165
6467,Oz no Mahoutsukai,6.0,5.116666666666666,60
6469,Saiyuuki,6.0,5.137055837563452,197
6474,Toki no Tabibito: Time Stranger,6.0,5.5625,144
6509,Dragon Quest Retsuden: Roto no Monshou,6.0,4.705882352941177,68
6530,Umi no Triton (1979),6.0,5.405405405405405,37
6532,Dragon Quest: Dai no Daibouken Tachiagare!! Aban no Shito,6.0,5.03030303030303,66
6533,Kagaku Ninja-tai Gatchaman (Movie),6.0,4.671052631578948,76
6539,Dragon Quest: Dai no Daibouken (1991),6.0,4.571428571428571,56
6562,Nils no Fushigi na Tabi (Movie),6.0,5.044444444444444,90
6623,Crayon Shin-chan Movie 12: Arashi wo Yobu! Yuuhi no Kasukabe Boys,6.0,5.552795031055901,161
6663,The☆Doraemons: Dokidoki Kikansha Daibakusou!,6.0,5.223684210526316,76
6708,Hakujaden,6.0,5.366666666666666,300
6740,Digimon Savers the Movie: Kyuukyoku Power! Burst Mode Hatsudou!!,6.0,5.1108269394714405,1173
6745,Mirai Shounen Conan: Kyodaiki Gigant no Fukkatsu,6.0,4.701754385964913,57
6752,Metal Fight Beyblade vs. Taiyou: Shakunetsu no Shinryakusha Sol Blaze,6.0,4.818965517241379,232
6762,Jigoku Sensei Nube: Gozen 0 toki Nube Shisu!,6.0,5.587301587301587,126
6777,Shenmue: The Movie,6.0,5.435483870967742,124
6779,Jigoku Sensei Nube (Movie),6.0,5.339622641509434,159
6798,Baton,6.0,5.139664804469274,179
6821,Saint Seiya: Legend of Sanctuary,6.0,5.686233403214535,1431
6822,Tetsujin 28-gou: Hakuchuu no Zangetsu,6.0,5.921568627450981,51
6871,Akihabara Dennou-gumi: 2011-nen no Natsuyasumi,6.0,5.367567567567567,185
6875,Kujiratori,6.0,5.04,75
6896,Pokemon Best Wishes!: Victini to Shiroki Eiyuu Reshiram,6.0,5.415463437354448,2147
6900,Bakusou Kyoudai Let&#039;s & Go!! WGP Bousou Mini Yonku Daitsuiseki,6.0,4.661016949152542,59
6931,Pokemon Best Wishes!: Victini to Kuroki Eiyuu Zekrom,6.0,5.399315946985891,2339
6951,Tottoi,6.0,4.775,40
6999,Hamelin no Violin Hiki: The Movie,6.0,5.4641350210970465,237
7000,Xi Avant,6.0,5.17825311942959,561
7038,Feng Yun Jue,6.0,5.612,250
7086,Super Doll Licca-chan: Licca-chan Zettai Zetsumei! Doll Knights no Kiseki,6.0,4.9393939393939394,33
7087,SF Shinseiki Lensman,6.0,5.325892857142857,224
7115,Beast Wars Second Chou Seimeitai Transformers: Lio Convoy Kiki Ippatsu! Movie,6.0,4.839285714285714,112
7134,Chocolate Underground: Bokura no Chocolate Sensou,6.0,5.315789473684211,76
7135,Detective Conan: Conan vs. Kid - Jet Black Sniper,6.0,4.833333333333333,144
7155,Gulliver no Uchuu Ryokou,6.0,5.28169014084507,71
7170,Anime Sanjuushi: Aramis no Bouken,6.0,5.540816326530612,98
7195,Apfelland Monogatari,6.0,5.289719626168225,107
7240,Ie Naki Ko (Movie),6.0,5.288135593220339,59
7250,Ninkuu (Movie),6.0,4.9817073170731705,164
7261,Arei no Kagami: Way to the Virgin Space,5.5,5.121951219512195,82
7286,Gegege no Kitarou (1968 Movie),5.5,4.225,40
7288,MAPS: Densetsu no Samayoeru Seijin-tachi,5.5,4.730769230769231,52
7309,Cyborg 009: Kaijuu Sensou,5.5,4.520833333333333,96
7339,Chibikko Remi to Meiken Kapi,5.0,4.613636363636363,44
7341,Tottoko Hamtarou Movie 2: Ham-Ham Hamuuja! Maboroshi no Princess,5.0,4.229166666666667,192
7342,Furudera no Obake-soudou,5.0,4.159235668789809,157
7394,Mother: Saigo no Shoujo Eve,5.0,4.358695652173913,92
7431,Norakuro Gochou,5.0,4.0546875,128
7458,Grick no Bouken,5.0,3.8484848484848486,33
7473,Norakuro Nitouhei: Kyouren no Maki,5.0,4.072072072072072,111
7540,Saru Masamune,5.0,4.005025125628141,199
7560,Sora no Momotarou,5.0,4.0062893081761,159
7561,Norakuro Nitouhei: Enshuu no Maki,5.0,4.177570093457944,107
7572,Rokumon Tengai Mon Colle Knights Movie: Densetsu no Fire Dragon,5.0,4.45,40
7656,Hanare Toride no Yonna,5.0,4.432601880877743,319
7719,Tondemo Nezumi Daikatsuyaku,5.0,4.694444444444445,36
7766,"Nemure Omoigo, Sora no Shitone ni",5.0,4.625,40
7850,Duel Masters Movie 2: Lunatic God Saga,5.0,4.052631578947368,57
7858,Dangobei Torimonochou: Hirake - Goma no Maki,5.0,4.0625,32
7884,Baguda-jou no Touzoku,5.0,4.161764705882353,68
7923,Ahiru no Otegara,5.0,4.191780821917808,219
7950,Kuma ni Kuwarenu Otoko,5.0,3.627659574468085,94
7955,Gulliver Funtouki,5.0,3.86,100
7958,Kangaroo no Tanjoubi,5.0,4.168141592920354,113
7963,Saiyuuki: Son Gokuu Monogatari,5.0,4.040404040404041,99
7965,Tie Shan Gongzhu,5.0,4.4,50
8056,Hyper-Psychic Geo Garaga,5.0,4.580357142857143,112
8121,Genma Taisen,5.0,4.345890410958904,292
8132,Wan Wan Chuushingura,5.0,4.5625,32
8192,Duel Masters Movie 1: Yami no Shiro no Maryuuou,5.0,4.296610169491525,118
8230,SF Saiyuuki Starzinger (Movie),5.0,4.117647058823529,34
8289,Tobacco to Hai,5.0,4.0519480519480515,77
8322,Waza no Tabibito,5.0,5.085106382978723,47
8353,Onna Senshi Efe & Jira: Gude no Monshou,5.0,4.936708860759493,79
8425,Seirei Tsukai,5.0,4.741379310344827,174
8427,Shinpi no Hou,5.0,4.59375,96
8459,Tetsuwan Atom: Uchuu no Yuusha,5.0,4.376623376623376,77
8460,Ultraman USA,5.0,4.5,36
8565,Super Mario Brothers: Peach-hime Kyuushutsu Daisakusen!,5.0,4.6951754385964914,456
8607,Kumo to Tulip,5.0,4.492592592592593,270
8627,Tottoko Hamtarou Movie 3: Ham Ham Grand Prix Aurora Tani no Kiseki - Ribon-chan Kiki Ippatsu!,5.0,4.12,150
8629,Digimon Savers 3D: Digital World Kiki Ippatsu!,5.0,4.60377358490566,477
8632,Digimon Adventure 3D: Digimon Grand Prix!,5.0,4.482142857142857,728
8642,Tottoko Hamtarou Movie 4: Hamtaro to Fushigi no Oni no Emon Tou,5.0,4.195652173913044,138
8656,Gegege no Kitarou: Chisougan,5.0,4.387096774193548,31
8745,Fushigi no Umi no Nadia: Original Movie,5.0,4.680311890838206,513
8759,Tobira wo Akete,5.0,4.884955752212389,113
8794,Odin: Koushi Hansen Starlight,5.0,4.232,250
8803,Bao Lian Deng,5.0,4.5625,32
8812,Hokkyoku no Muushika Miishika,5.0,4.483870967741935,31
8823,Arabian Nights: Sindbad no Bouken,5.0,4.681159420289855,69
8864,Shounen Kenya,4.5,4.512195121951219,82
8955,Chou Henshin Cosprayers vs. Ankoku Uchuu Shougun the Movie,4.0,3.9859154929577465,355
9110,Bouken Dankichi: Hyouryuu no Maki,4.0,3.4262295081967213,122
9112,Kaitei no Boukun,4.0,3.1825396825396823,126
9124,Nonsense Monogatari Dai Ippen: Sarugashima,4.0,4.081081081081081,37
9130,Taa-chan no Kaitei Ryokou,4.0,3.141843971631206,141
9132,Kaeru San Yuushi,4.0,3.2,45
9133,Numa no Taishou,4.0,3.5405405405405403,37
9134,Kokoro no Chikara,4.0,3.9523809523809526,42
9135,Kogane no Hana,4.0,3.8392857142857144,56
9369,Shounen Jack to Mahoutsukai,3.0,3.3636363636363638,33
9420,Dekobou no Jidousha Ryokou,3.0,3.1337579617834397,157
9426,Adventures in Beauty Wonderland,3.0,2.9526066350710902,211
9435,Alice in Dreamland,2.5,3.0625,32
9464,Blue Remains,2.0,2.625,40
9488,Armageddon,2.0,2.835616438356164,146
9541,Super Child,1.0,2.117021276595745,94
