,title,median,mean,my_status
4972,Cure Miracle to Mofurun no Mahou Lesson,6.0,4.6875,80
4991,Hajimari no Boukensha-tachi: Legend of Crystania,6.0,5.156941649899396,497
5006,Dragon Ball Movie 1: Shen Long no Densetsu,6.0,5.343743822889899,5059
5010,Fatal Fury: The Motion Picture,6.0,5.704052098408104,1382
5012,Monster Strike The Movie: Hajimari no Basho e,6.0,5.402061855670103,97
5043,Precure Dream Stars! Movie,6.0,5.64367816091954,87
5121,Koukaku no Pandora: Ghost Urn,6.0,4.882882882882883,111
5122,Phantom of the Kill: Zero kara no Hangyaku,6.0,5.206422018348624,436
5228,Starship Troopers: Traitor of Mars,6.0,5.714285714285714,49
5248,Touken Ranbu: Hanamaru - Makuai Kaisouroku,6.0,4.914285714285715,35
5384,Xiao Qian,6.0,5.685344827586207,232
5445,Avengers Confidential: Black Widow to Punisher,6.0,5.668918918918919,296
