anime_id,median,mean,my_status,title,title_english,title_japanese,title_synonyms,image_url,type,source,episodes,status,airing,aired_string,aired,duration,rating,score,scored_by,rank,popularity,members,favorites,background,premiered,broadcast,related,producer,licensor,studio,genre,opening_theme,ending_theme
19,9.0,8.321063070210235,12605,Monster,Monster,モンスター,,https://myanimelist.cdn-dena.com/images/anime/10/18793.jpg,TV,Manga,74,Finished Airing,False,"Apr 7, 2004 to Sep 28, 2005","{'from': '2004-04-07', 'to': '2005-09-28'}",24 min. per ep.,R+ - Mild Nudity,8.69,118856,49.0,152,353310,17399,,Spring 2004,Wednesdays at 00:40 (JST),"{'Adaptation': [{'mal_id': 1, 'type': 'manga', 'url': 'https://myanimelist.net/manga/1/Monster', 'title': 'Monster'}], 'Summary': [{'mal_id': 1109, 'type': 'anime', 'url': 'https://myanimelist.net/anime/1109/Monster_Extra', 'title': 'Monster Extra'}]}","VAP, Shogakukan Productions, Nippon Television Network",Viz Media,Madhouse,"Drama, Horror, Mystery, Police, Psychological, Seinen, Thriller","['""Grain"" by Kuniaki Haishima']","['#1: ""For The Love of Life"" by David Sylvian (eps 1-32)', '#2: ""Make It Home"" by Fujiko Heming (eps 33-74)']"
28851,9.0,8.284199573898826,20183,Koe no Katachi,A Silent Voice,聲の形,"The Shape of Voice, A Silent Voice: The Movie",https://myanimelist.cdn-dena.com/images/anime/3/80136.jpg,Movie,Manga,1,Finished Airing,False,"Sep 17, 2016","{'from': '2016-09-17', 'to': '2016-09-17'}",2 hr. 10 min.,PG-13 - Teens 13 or older,9.04,296261,12.0,77,511915,19815,,,,"{'Adaptation': [{'mal_id': 56805, 'type': 'manga', 'url': 'https://myanimelist.net/manga/56805/Koe_no_Katachi', 'title': 'Koe no Katachi'}], 'Other': [{'mal_id': 35565, 'type': 'anime', 'url': 'https://myanimelist.net/anime/35565/Speed_of_Youth', 'title': 'Speed of Youth'}, {'mal_id': 35566, 'type': 'anime', 'url': 'https://myanimelist.net/anime/35566/Koi_wo_Shita_no_wa', 'title': 'Koi wo Shita no wa'}]}","Shochiku, Pony Canyon, Kodansha, ABC Animation, Quaras",NYAV Post,Kyoto Animation,"Drama, School, Shounen","['""My Generation (マイ・ジェネレーション)"" by The Who']","['""Koi wo Shita no wa (恋をしたのは)"" by aiko']"
2904,9.0,8.280058972366664,50193,Code Geass: Hangyaku no Lelouch R2,Code Geass: Lelouch of the Rebellion R2,コードギアス 反逆のルルーシュ 続編,"Code Geass: Hangyaku no Lelouch 2nd Season, Code Geass: Hangyaku no Lelouch Second Season",https://myanimelist.cdn-dena.com/images/anime/4/9391.jpg,TV,Original,25,Finished Airing,False,"Apr 6, 2008 to Sep 28, 2008","{'from': '2008-04-06', 'to': '2008-09-28'}",24 min. per ep.,R - 17+ (violence & profanity),8.95,543904,18.0,22,791396,44230,"Code Geass: Hangyaku no Lelouch R2 is an original anime series by Sunrise animation studio with original character designs by the all-female Japanese manga artist group CLAMP. Manga and light novels based off the show have been published by Kadokawa Shoten. The show has sold millions of DVDs and Blu-ray volumes and is extremely popular in both Japan and North America. The show is known for its multi-genre appeal and for its diverse cast of characters who face many moral dilemmas over the course of the series.The series won: ""The Best TV Animation"" award at the thirteenth Animation Kobe event in 2008, and ""The Most Popular Anime"" award at the Animage &#039;s 30th Annual Anime Grand Prix.",Spring 2008,Sundays at 17:00 (JST),"{'Adaptation': [{'mal_id': 1528, 'type': 'manga', 'url': 'https://myanimelist.net/manga/1528/Code_Geass__Hangyaku_no_Lelouch', 'title': 'Code Geass: Hangyaku no Lelouch'}, {'mal_id': 107645, 'type': 'manga', 'url': 'https://myanimelist.net/manga/107645/Code_Geass__Hangyaku_no_Lelouch_R2', 'title': 'Code Geass: Hangyaku no Lelouch R2'}], 'Prequel': [{'mal_id': 1575, 'type': 'anime', 'url': 'https://myanimelist.net/anime/1575/Code_Geass__Hangyaku_no_Lelouch', 'title': 'Code Geass: Hangyaku no Lelouch'}], 'Side story': [{'mal_id': 5163, 'type': 'anime', 'url': 'https://myanimelist.net/anime/5163/Code_Geass__Hangyaku_no_Lelouch_R2_Picture_Drama', 'title': 'Code Geass: Hangyaku no Lelouch R2 Picture Drama'}, {'mal_id': 8728, 'type': 'anime', 'url': 'https://myanimelist.net/anime/8728/Code_Geass__Hangyaku_no_Lelouch_-_Kiseki_no_Birthday_Picture_Drama', 'title': 'Code Geass: Hangyaku no Lelouch - Kiseki no Birthday Picture Drama'}, {'mal_id': 9591, 'type': 'anime', 'url': 'https://myanimelist.net/anime/9591/Code_Geass__Hangyaku_no_Lelouch_R2_Flash_Specials', 'title': 'Code Geass: Hangyaku no Lelouch R2 Flash Specials'}, {'mal_id': 33156, 'type': 'anime', 'url': 'https://myanimelist.net/anime/33156/Code_Geass__Hangyaku_no_Lelouch_R2_Picture_Drama_-_Last_Moratorium', 'title': 'Code Geass: Hangyaku no Lelouch R2 Picture Drama - Last Moratorium'}], 'Summary': [{'mal_id': 6768, 'type': 'anime', 'url': 'https://myanimelist.net/anime/6768/Code_Geass__Hangyaku_no_Lelouch_R2_Special_Edition_Zero_Requiem', 'title': 'Code Geass: Hangyaku no Lelouch R2 Special Edition Zero Requiem'}], 'Sequel': [{'mal_id': 34437, 'type': 'anime', 'url': 'https://myanimelist.net/anime/34437/Code_Geass__Fukkatsu_no_Lelouch', 'title': 'Code Geass: Fukkatsu no Lelouch'}], 'Alternative version': [{'mal_id': 34439, 'type': 'anime', 'url': 'https://myanimelist.net/anime/34439/Code_Geass__Hangyaku_no_Lelouch_II_-_Handou', 'title': 'Code Geass: Hangyaku no Lelouch II - Handou'}, {'mal_id': 34440, 'type': 'anime', 'url': 'https://myanimelist.net/anime/34440/Code_Geass__Hangyaku_no_Lelouch_III_-_Oudou', 'title': 'Code Geass: Hangyaku no Lelouch III - Oudou'}]}","Bandai Visual, Mainichi Broadcasting System, Bandai, Bandai Namco Entertainment, Hakuhodo DY Media Partners","Funimation, Bandai Entertainment",Sunrise,"Action, Military, Sci-Fi, Super Power, Drama, Mecha","['#1: ""02~O-Two~ (02~ｵｰ･ﾂｰ~)"" by Orange Range (eps 1-12)', '#2: ""WORLD END"" by FLOW (eps 13-25)']","['#1: ""Shiawase Neiro (ｼｱﾜｾﾈｲﾛ)"" by Orange Range (eps 1-12)', '#2: ""Waga Routashi Aku no Hana (わが﨟たし悪の華)"" by ALI PROJECT (eps 13-25)']"
35247,9.0,8.277150916784203,4254,Owarimonogatari 2nd Season,Owarimonogatari Second Season,終物語,End Story 2nd Season,https://myanimelist.cdn-dena.com/images/anime/6/87322.jpg,TV,Light novel,7,Finished Airing,False,"Aug 12, 2017 to Aug 13, 2017","{'from': '2017-08-12', 'to': '2017-08-13'}",22 min. per ep.,R - 17+ (violence & profanity),9.02,42842,13.0,762,113928,2432,,Summer 2017,Not scheduled once per week,"{'Adaptation': [{'mal_id': 44227, 'type': 'manga', 'url': 'https://myanimelist.net/manga/44227/Monogatari_Series__Final_Season', 'title': 'Monogatari Series: Final Season'}], 'Prequel': [{'mal_id': 31181, 'type': 'anime', 'url': 'https://myanimelist.net/anime/31181/Owarimonogatari', 'title': 'Owarimonogatari'}, {'mal_id': 32268, 'type': 'anime', 'url': 'https://myanimelist.net/anime/32268/Koyomimonogatari', 'title': 'Koyomimonogatari'}], 'Summary': [{'mal_id': 36796, 'type': 'anime', 'url': 'https://myanimelist.net/anime/36796/Owarimonogatari_2nd_Season_Recaps', 'title': 'Owarimonogatari 2nd Season Recaps'}], 'Sequel': [{'mal_id': 36999, 'type': 'anime', 'url': 'https://myanimelist.net/anime/36999/Zoku_Owarimonogatari', 'title': 'Zoku Owarimonogatari'}]}","Aniplex, Kodansha",Aniplex of America,Shaft,"Comedy, Mystery, Supernatural, Vampire","['#1: ""terminal terminal"" by Mayoi Hachikuji (Emiri Katou) (TV: ep 1, BD/DVD: eps 1-2)', '#2: ""dreamy date drive"" by Hitagi Senjougahara (Chiwa Saito) (BD/DVD: eps 3-4)', '#3: ""dark cherry mystery"" by Ougi Oshino (Kaori Mizuhashi) (TV: ep 5, BD/DVD: eps 5-7)']","['""SHIORI"" by ClariS']"
15335,9.0,8.235176131377711,7977,Gintama Movie 2: Kanketsu-hen - Yorozuya yo Eien Nare,,劇場版 銀魂 完結篇 万事屋よ永遠なれ,"Gintama: The Final Chapter - Be Forever Yorozuya, Gintama Movie 2",https://myanimelist.cdn-dena.com/images/anime/10/51723.jpg,Movie,Manga,1,Finished Airing,False,"Jul 6, 2013","{'from': '2013-07-06', 'to': '2013-07-06'}",1 hr. 50 min.,PG-13 - Teens 13 or older,9.04,61010,11.0,826,105458,1395,,,,"{'Adaptation': [{'mal_id': 91209, 'type': 'manga', 'url': 'https://myanimelist.net/manga/91209/Gekijouban_Gintama__Kanketsu-hen_-_Yorozuya_yo_Eien_Nare', 'title': 'Gekijouban Gintama: Kanketsu-hen - Yorozuya yo Eien Nare'}], 'Parent story': [{'mal_id': 918, 'type': 'anime', 'url': 'https://myanimelist.net/anime/918/Gintama', 'title': 'Gintama'}], 'Character': [{'mal_id': 19261, 'type': 'anime', 'url': 'https://myanimelist.net/anime/19261/Gintama_x_Mameshiba', 'title': 'Gintama x Mameshiba'}], 'Sequel': [{'mal_id': 28977, 'type': 'anime', 'url': 'https://myanimelist.net/anime/28977/Gintama°', 'title': 'Gintama°'}]}","TV Tokyo, Aniplex, Dentsu, Bandai, Warner Bros., Shueisha",,Sunrise,"Action, Sci-Fi, Comedy, Historical, Parody, Samurai, Shounen",[],"['#1: ""Genjou Destruction (現状ディストラクション)"" by SPYAIR', '#2: ""Pray"" by Tommy heavenly6']"
34599,9.0,8.209276729559749,12720,Made in Abyss,Made in Abyss,メイドインアビス,,https://myanimelist.cdn-dena.com/images/anime/1922/91900.jpg,TV,Web manga,13,Finished Airing,False,"Jul 7, 2017 to Sep 29, 2017","{'from': '2017-07-07', 'to': '2017-09-29'}",25 min. per ep.,R - 17+ (violence & profanity),8.91,166905,20.0,178,326011,11817,,Summer 2017,Fridays at 21:30 (JST),"{'Adaptation': [{'mal_id': 91941, 'type': 'manga', 'url': 'https://myanimelist.net/manga/91941/Made_in_Abyss', 'title': 'Made in Abyss'}], 'Sequel': [{'mal_id': 36862, 'type': 'anime', 'url': 'https://myanimelist.net/anime/36862/Made_in_Abyss_2nd_Season', 'title': 'Made in Abyss 2nd Season'}], 'Summary': [{'mal_id': 37514, 'type': 'anime', 'url': 'https://myanimelist.net/anime/37514/Made_in_Abyss_Movie_1__Tabidachi_no_Yoake', 'title': 'Made in Abyss Movie 1: Tabidachi no Yoake'}, {'mal_id': 37515, 'type': 'anime', 'url': 'https://myanimelist.net/anime/37515/Made_in_Abyss_Movie_2__Hourou_suru_Tasogare', 'title': 'Made in Abyss Movie 2: Hourou suru Tasogare'}]}","Media Factory, AT-X, Takeshobo, Sony Music Communications, Kadokawa Media House, Cygames, Kanetsu Co., LTD.",Sentai Filmworks,Kinema Citrus,"Sci-Fi, Adventure, Mystery, Drama, Fantasy","['""Deep in Abyss"" by Riko (Miyu Tomita) and Regu (Mariya Ise)']","['#1: ""Tabi no Hidarite, Saihate no Migite (旅の左手、最果ての右手)"" by Riko (Miyu Tomita) and Regu (Mariya Ise) (eps 2-9)', '#2: ""Tabi no Hidarite, Saihate no Migite (旅の左手、最果ての右手)"" by Riko (Miyu Tomita), Regu (Mariya Ise), and Nanachi (Shiori Izawa) (eps 10-12)']"
33095,9.0,8.20625375826819,3326,Shouwa Genroku Rakugo Shinjuu: Sukeroku Futatabi-hen,Descending Stories: Showa Genroku Rakugo Shinju,昭和元禄落語心中～助六再び篇～,"Shouwa Genroku Rakugo Shinjuu 2nd Season, Showa and Genroku Era Lover&#039;s Suicide Through Rakugo 2nd Season",https://myanimelist.cdn-dena.com/images/anime/10/82947.jpg,TV,Manga,12,Finished Airing,False,"Jan 7, 2017 to Mar 25, 2017","{'from': '2017-01-07', 'to': '2017-03-25'}",24 min. per ep.,PG-13 - Teens 13 or older,8.87,27311,24.0,1107,74830,1395,,Winter 2017,Saturdays at 02:25 (JST),"{'Adaptation': [{'mal_id': 26704, 'type': 'manga', 'url': 'https://myanimelist.net/manga/26704/Shouwa_Genroku_Rakugo_Shinjuu', 'title': 'Shouwa Genroku Rakugo Shinjuu'}], 'Prequel': [{'mal_id': 28735, 'type': 'anime', 'url': 'https://myanimelist.net/anime/28735/Shouwa_Genroku_Rakugo_Shinjuu', 'title': 'Shouwa Genroku Rakugo Shinjuu'}]}","Mainichi Broadcasting System, Kodansha, DAX Production, King Records",,Studio Deen,"Drama, Historical, Josei","['""Imawa no Shinigami (今際の死神)"" by Megumi Hayashibara (eps 2, 4-10)']","['#1: ""Hikobayuru (ひこばゆる)"" by Kana Shibue (eps 4-10)', '#2: ""Kawa, Taredoki (かは、たれどき)"" by Kana Shibue (ep 12)']"
2001,9.0,8.18092268092268,40404,Tengen Toppa Gurren Lagann,Gurren Lagann,天元突破グレンラガン,"Tengen Toppa Gurren-Lagann, Making Break-Through Gurren Lagann, Heavenly Breakthrough Gurren Lagann, TTGL, Gurren Laggan",https://myanimelist.cdn-dena.com/images/anime/4/5123.jpg,TV,Original,27,Finished Airing,False,"Apr 1, 2007 to Sep 30, 2007","{'from': '2007-04-01', 'to': '2007-09-30'}",24 min. per ep.,PG-13 - Teens 13 or older,8.74,449656,41.0,24,787535,50040,"Gurren Lagann received widespread critical acclaim since its release. The series received an Excellence Prize at the 2007 Japan Media Arts Festival. Its director Hiroyuki Imaishi received an individual award for ""Personal Best"" at the 12th Animation Kobe Festival that same year for his work on the series.In 2008, during the 7th annual Tokyo Anime Awards held at the Tokyo International Anime Fair, Gurren Lagann won the ""Best Television Production"" award. In addition, the ""Best Character Design"" award was given to the character designer Atsushi Nishigori for his work on the anime.",Spring 2007,Sundays at 08:30 (JST),"{'Adaptation': [{'mal_id': 1648, 'type': 'manga', 'url': 'https://myanimelist.net/manga/1648/Tengen_Toppa_Gurren_Lagann', 'title': 'Tengen Toppa Gurren Lagann'}], 'Side story': [{'mal_id': 3352, 'type': 'anime', 'url': 'https://myanimelist.net/anime/3352/Tengen_Toppa_Gurren_Lagann__Mitee_Mono_wa_Miteen_da', 'title': 'Tengen Toppa Gurren Lagann: Mitee Mono wa Miteen da!!'}, {'mal_id': 10622, 'type': 'anime', 'url': 'https://myanimelist.net/anime/10622/Tengen_Toppa_Gurren_Lagann__Ore_no_Gurren_wa_Pikka-Pika', 'title': 'Tengen Toppa Gurren Lagann: Ore no Gurren wa Pikka-Pika!!'}], 'Alternative version': [{'mal_id': 4107, 'type': 'anime', 'url': 'https://myanimelist.net/anime/4107/Tengen_Toppa_Gurren_Lagann_Movie_1__Gurren-hen', 'title': 'Tengen Toppa Gurren Lagann Movie 1: Gurren-hen'}, {'mal_id': 4565, 'type': 'anime', 'url': 'https://myanimelist.net/anime/4565/Tengen_Toppa_Gurren_Lagann_Movie_2__Lagann-hen', 'title': 'Tengen Toppa Gurren Lagann Movie 2: Lagann-hen'}], 'Alternative setting': [{'mal_id': 4705, 'type': 'anime', 'url': 'https://myanimelist.net/anime/4705/Tengen_Toppa_Gurren_Lagann__Parallel_Works', 'title': 'Tengen Toppa Gurren Lagann: Parallel Works'}, {'mal_id': 8348, 'type': 'anime', 'url': 'https://myanimelist.net/anime/8348/Tengen_Toppa_Gurren_Lagann__Parallel_Works_2', 'title': 'Tengen Toppa Gurren Lagann: Parallel Works 2'}], 'Spin-off': [{'mal_id': 5947, 'type': 'anime', 'url': 'https://myanimelist.net/anime/5947/Tengen_Toppa_Gurren_Lagann_Movie__Lagann-hen_Special_-_Viral_no_Amai_Yume', 'title': 'Tengen Toppa Gurren Lagann Movie: Lagann-hen Special - Viral no Amai Yume'}], 'Character': [{'mal_id': 6548, 'type': 'anime', 'url': 'https://myanimelist.net/anime/6548/Tengen_Toppa_Gurren_Lagann__Kirameki★Yoko_Box_-_Pieces_of_Sweet_Stars', 'title': 'Tengen Toppa Gurren Lagann: Kirameki★Yoko Box - Pieces of Sweet Stars'}]}","TV Tokyo, Aniplex, Dentsu, Konami, Half H.P Studio, Bandai","Bandai Entertainment, Aniplex of America",Gainax,"Action, Adventure, Comedy, Mecha, Sci-Fi","['""Sorairo Days (空色デイズ)"" by Shoko Nakagawa (eps 1-14, 16-26)']","['#1: ""UNDERGROUND"" by HIGH VOLTAGE (eps 1-15)', '#2: ""happily ever after"" by Shoko Nakagawa (ep 16)', '#3: ""Minna no Peace (みんなのピース)"" by Afromania (eps 17-27)']"
23273,9.0,8.158412865409183,26614,Shigatsu wa Kimi no Uso,Your Lie in April,四月は君の嘘,,https://myanimelist.cdn-dena.com/images/anime/3/67177.jpg,TV,Manga,22,Finished Airing,False,"Oct 10, 2014 to Mar 20, 2015","{'from': '2014-10-10', 'to': '2015-03-20'}",22 min. per ep.,PG-13 - Teens 13 or older,8.88,413527,21.0,37,717655,39664,Winner in the anime division of the 2016 Sugoi Japan&reg; Awards.,Fall 2014,Fridays at 01:20 (JST),"{'Adaptation': [{'mal_id': 37707, 'type': 'manga', 'url': 'https://myanimelist.net/manga/37707/Shigatsu_wa_Kimi_no_Uso', 'title': 'Shigatsu wa Kimi no Uso'}], 'Prequel': [{'mal_id': 28069, 'type': 'anime', 'url': 'https://myanimelist.net/anime/28069/Shigatsu_wa_Kimi_no_Uso__Moments', 'title': 'Shigatsu wa Kimi no Uso: Moments'}]}","Aniplex, Dentsu, Kodansha, Fuji TV, Kyoraku Industrial Holdings",Aniplex of America,A-1 Pictures,"Drama, Music, Romance, School, Shounen","['#1: ""Hikaru nara (光るなら)"" by Goose house (eps 1-11)', '#2: ""Nanairo Symphony (七色シンフォニー)"" by Coala Mode. (コアラモード.) (eps 12-22)']","['#1: ""Kirameki (キラメキ)"" by wacci (eps 1-11)', '#2: ""Orange (オレンジ)"" by 7!! (eps 12-21)', '#3: ""Orange (オレンジ) (Acoustic Ver.)"" by 7!! (ep 22)']"
15417,9.0,8.152987760979121,8334,Gintama&#039;: Enchousen,Gintama: Enchousen,銀魂&#039; 延長戦,"Gintama&#039; (2012), Gintama&#039; Overdrive, Kintama",https://myanimelist.cdn-dena.com/images/anime/6/75172.jpg,TV,Manga,13,Finished Airing,False,"Oct 4, 2012 to Mar 28, 2013","{'from': '2012-10-04', 'to': '2013-03-28'}",24 min. per ep.,PG-13 - Teens 13 or older,9.07,63468,10.0,685,123572,1509,This is a third season of Gintama. In the episode continuity corresponds to episodes 253-265 of Gintama.,Fall 2012,Thursdays at 18:00 (JST),"{'Adaptation': [{'mal_id': 44, 'type': 'manga', 'url': 'https://myanimelist.net/manga/44/Gintama', 'title': 'Gintama'}], 'Prequel': [{'mal_id': 9969, 'type': 'anime', 'url': 'https://myanimelist.net/anime/9969/Gintama', 'title': 'Gintama&#039;'}], 'Sequel': [{'mal_id': 15335, 'type': 'anime', 'url': 'https://myanimelist.net/anime/15335/Gintama_Movie_2__Kanketsu-hen_-_Yorozuya_yo_Eien_Nare', 'title': 'Gintama Movie 2: Kanketsu-hen - Yorozuya yo Eien Nare'}, {'mal_id': 28977, 'type': 'anime', 'url': 'https://myanimelist.net/anime/28977/Gintama°', 'title': 'Gintama°'}], 'Side story': [{'mal_id': 25313, 'type': 'anime', 'url': 'https://myanimelist.net/anime/25313/Gintama__Futon_ni_Haitte_kara_Buki_Nokoshi_ni_Kizuite_Neru_ni_Nerenai_Toki_mo_Aru', 'title': 'Gintama&#039;: Futon ni Haitte kara Buki Nokoshi ni Kizuite Neru ni Nerenai Toki mo Aru'}]}","TV Tokyo, Aniplex, Dentsu, Shueisha, Miracle Bus",,Sunrise,"Action, Comedy, Historical, Parody, Samurai, Sci-Fi, Shounen","['#1: ""LET&#039;S GO OUT"" by Amoyamo (eps 1-3)', '#2: ""Mantama (まんたま)"" by Tsu Terakado ♀ with Houkago Happy Hour (寺門通♀ with 放課後ハッピーアワー) (ep 4)', '#3: ""Sakura Mitsutsuki (サクラミツツキ)"" by Spyair (eps 5-8, 10-13)', '#4: ""Expect (エクスペクト)"" by Page (ep 9)']","['#1: ""Moonwalk (ムーンウォーク)"" by Monobright (eps 1-4)', '#2: ""LET&#039;S GO OUT"" by Amoyamo (ep 4)', '#3: ""Expect (エクスペクト)"" by Page (eps 5-8, 10-13)', '#4: ""Sakura Mitsutsuki (サクラミツツキ)"" by Spyair (ep 9)']"
457,9.0,8.152232015922662,17585,Mushishi,Mushi-Shi,蟲師,,https://myanimelist.cdn-dena.com/images/anime/2/73862.jpg,TV,Manga,26,Finished Airing,False,"Oct 23, 2005 to Jun 19, 2006","{'from': '2005-10-23', 'to': '2006-06-19'}",25 min. per ep.,PG-13 - Teens 13 or older,8.74,147314,38.0,115,408122,17988,"Mushishi is an adaptation of Yuki Urushibara&#039;s award-winning manga of the same name. The series adapts the first 26 chapters of the manga, adapting one per episode. The anime aired these stories in a different order than that of the manga.The series won the Tokyo Anime Award in the Television category in 2006. The series premiered on October 23, 2005, but went on hiatus on March 12, 2006 after having aired 20 episodes. Broadcast resumed on May 15, and aired the remaining 6 episodes, concluding on June 19, 2006.",Fall 2005,Sundays at 03:40 (JST),"{'Adaptation': [{'mal_id': 418, 'type': 'manga', 'url': 'https://myanimelist.net/manga/418/Mushishi', 'title': 'Mushishi'}], 'Sequel': [{'mal_id': 21329, 'type': 'anime', 'url': 'https://myanimelist.net/anime/21329/Mushishi_Special__Hihamukage', 'title': 'Mushishi Special: Hihamukage'}, {'mal_id': 21939, 'type': 'anime', 'url': 'https://myanimelist.net/anime/21939/Mushishi_Zoku_Shou', 'title': 'Mushishi Zoku Shou'}]}","Avex Entertainment, Marvelous, SKY Perfect Well Think, Delfi Sound",Funimation,Artland,"Adventure, Fantasy, Historical, Mystery, Seinen, Slice of Life, Supernatural","['""The Sore Feet Song"" by Ally Kerr']","['#01: ""Midori no Za"" (緑の座) by Masuda Toshio (ep 1)', '#02: ""Mabuta no Hikari"" (瞼の光) by Masuda Toshio (ep 2)', '#03: ""Yawarakai Kaku"" (柔らかい角) by Masuda Toshio (ep 3)', '#04: ""Makura Kouji"" (枕小路 ) by Masuda Toshio (ep 4)', '#05: ""Tabi wo Suru Numa"" (旅をする沼) by Masuda Toshio (ep 5)', '#06: ""Tsuyu wo Suu Mure"" (露を吸う群れ) by Masuda Toshio (ep 6)', '#07: ""Ame ga Kuru Niji ga Tatsu"" (雨がくる虹がたつ) by Masuda Toshio (ep 7)', '#08: ""Unasaka Yori"" (海境より)  by Masuda Toshio (ep 8)', '#09: ""Omoi Mi"" (重い実) by Masuda Toshio (ep 9)', '#10: ""Suzuri ni Sumu Shiro"" (硯に棲む白) by Masuda Toshio (ep 10)', '#11: ""Yama Nemuru"" (やまねむる) by Masuda Toshio (ep 11)', '#12: ""Sugame no Sakana"" (眇の魚) by Masuda Toshio (ep 12)', '#13: ""Hitoyobashi"" (一夜橋) by Masuda Toshio (ep 13)', '#14: ""Kago no Naka"" (籠のなか) by Masuda Toshio (ep 14)', '#15: ""Haru to Usobuko"" (春と嘯く) by Masuda Toshio (ep 15)', '#16: ""Akatsuki no Hebi"" (暁の蛇) by Masuda Toshio (ep 16)', '#17: ""Uromayutori"" (虚繭取り) by Masuda Toshio (ep 17)', '#18: ""Yama Daku Koromo"" (山抱く衣) by Masuda Toshio (ep 18)', '#19: ""Tenpen no Ito"" (天辺の糸) by Masuda Toshio (ep 19)', '#20: ""Fude no Umi"" (筆の海) by Masuda Toshio (ep 20)', '#21: ""Wataboshi"" (綿胞子) by Masuda Toshio (ep 21)', '#22: ""Okitsu Miya"" (沖つ宮) by Masuda Toshio (ep 22)', '#23: ""Sabi no Naku Koe"" (錆の鳴く聲) by Masuda Toshio (ep 23)', '#24: ""Kagarinokou"" (篝野行) by Masuda Toshio (ep 24)', '#25: ""Ganpuku Ganka"" (眼福眼禍) by Masuda Toshio (ep 25)', '#26: ""Kusa wo Fumu Oto"" (草を踏む音) by Masuda Toshio (ep 26)']"
263,9.0,8.152150582019319,12113,Hajime no Ippo,Fighting Spirit,はじめの一歩 THE FIGHTING!,"The First Step, Hajime no Ippo: The Fighting",https://myanimelist.cdn-dena.com/images/anime/10/2025.jpg,TV,Manga,75,Finished Airing,False,"Oct 4, 2000 to Mar 27, 2002","{'from': '2000-10-04', 'to': '2002-03-27'}",23 min. per ep.,PG-13 - Teens 13 or older,8.8,116681,28.0,313,229504,10765,,Fall 2000,Tuesdays at 00:50 (JST),"{'Adaptation': [{'mal_id': 7, 'type': 'manga', 'url': 'https://myanimelist.net/manga/7/Hajime_no_Ippo', 'title': 'Hajime no Ippo'}], 'Sequel': [{'mal_id': 264, 'type': 'anime', 'url': 'https://myanimelist.net/anime/264/Hajime_no_Ippo__Champion_Road', 'title': 'Hajime no Ippo: Champion Road'}], 'Side story': [{'mal_id': 12069, 'type': 'anime', 'url': 'https://myanimelist.net/anime/12069/Hajime_no_Ippo__Boxer_no_Kobushi', 'title': 'Hajime no Ippo: Boxer no Kobushi'}]}",VAP,Geneon Entertainment USA,Madhouse,"Comedy, Sports, Drama, Shounen","['#1: ""Under Star"" by Shocking Lemons (eps 1-25)', '#2: ""Inner Light"" by Shocking Lemons (eps 26-52)', '#3: ""Tumbling Dice"" by Tsuneo Imahori (eps 53-75)']","['#1: ""Yuuzora no Kamihikouki"" by Naoya Mori (eps 1-25)', '#2: ""360°"" by Naoya Mori (eps 26-52, 75)', '#3: ""Eternal Loop"" by Saber Tiger (eps 53-74)']"
